time,temperature_2m (°C),apparent_temperature (°C),relative_humidity_2m (%),dew_point_2m (°C),cloud_cover (%),wind_speed_10m (km/h),wind_gusts_10m (km/h),surface_pressure (hPa),precipitation (mm),rain (mm),et0_fao_evapotranspiration (mm),timestamp_weather,timestamp_utc,timestamp_hour,timestamp_load,delhi_load,brpl_load,bypl_load,ndpl_load,ndmc_load,mes_load,data_source,timestamp,hour,day_of_week,month,is_weekend,is_summer,is_monsoon,is_winter,is_morning_peak,is_evening_peak,is_peak_hour,shortwave_radiation,wet_bulb_temperature_2m,direct_radiation,diffuse_radiation,cloud_cover_total,cloud_cover_low,cloud_cover_mid,cloud_cover_high,wind_direction_10m,wind_direction_100m
2025-02-04T08:00,14.0,14.1,79,10.5,100,0.9,6.8,988.2,0.0,0.0,0.0,2025-02-04 08:00:00,2025-02-04 08:00:00+00:00,2025-02-04 08:00:00+00:00,2025-02-04 08:00:00+00:00,3350.82,938.23,737.18,603.15,402.1,268.07,simulation_realistic,2025-02-04 08:00:00,8,1,2,False,False,False,False,True,False,True,477.0,15.688812,254.0,223.0,49.0,0.0,49.0,0.0,191.30989,194.03627
2025-02-04T09:00,14.2,13.7,76,10.1,76,4.2,8.6,988.6,0.0,0.0,0.03,2025-02-04 09:00:00,2025-02-04 09:00:00+00:00,2025-02-04 09:00:00+00:00,2025-02-04 09:00:00+00:00,4677.61,1309.73,1029.07,841.97,561.31,374.21,simulation_realistic,2025-02-04 09:00:00,9,1,2,False,False,False,False,True,False,True,443.0,15.927635,247.0,196.0,60.0,0.0,56.0,9.0,300.96368,278.13
2025-02-04T10:00,14.6,14.2,75,10.3,63,3.6,12.2,989.2,0.0,0.0,0.04,2025-02-04 10:00:00,2025-02-04 10:00:00+00:00,2025-02-04 10:00:00+00:00,2025-02-04 10:00:00+00:00,4899.33,1371.81,1077.85,881.88,587.92,391.95,simulation_realistic,2025-02-04 10:00:00,10,1,2,False,False,False,False,True,False,True,307.0,15.8435,126.0,181.0,94.0,0.0,93.0,11.0,354.2895,355.23645
2025-02-04T11:00,16.0,15.7,70,10.5,74,3.1,11.5,989.9,0.1,0.1,0.11,2025-02-04 11:00:00,2025-02-04 11:00:00+00:00,2025-02-04 11:00:00+00:00,2025-02-04 11:00:00+00:00,5068.96,1419.31,1115.17,912.41,608.28,405.52,simulation_realistic,2025-02-04 11:00:00,11,1,2,False,False,False,False,False,False,False,197.0,15.772022,67.0,130.0,30.0,0.0,23.0,9.0,53.13002,57.094753
2025-02-04T12:00,17.7,17.0,63,10.5,58,5.7,18.0,990.1,0.0,0.0,0.17,2025-02-04 12:00:00,2025-02-04 12:00:00+00:00,2025-02-04 12:00:00+00:00,2025-02-04 12:00:00+00:00,5482.35,1535.06,1206.12,986.82,657.88,438.59,simulation_realistic,2025-02-04 12:00:00,12,1,2,False,False,False,False,False,False,False,109.0,15.954784,47.0,62.0,22.0,1.0,19.0,3.0,66.801384,75.96373
2025-02-04T13:00,20.1,19.6,53,10.2,60,4.1,18.0,989.9,0.0,0.0,0.29,2025-02-04 13:00:00,2025-02-04 13:00:00+00:00,2025-02-04 13:00:00+00:00,2025-02-04 13:00:00+00:00,4680.59,1310.57,1029.73,842.51,561.67,374.45,simulation_realistic,2025-02-04 13:00:00,13,1,2,False,False,False,False,False,False,False,9.0,16.314663,1.0,8.0,22.0,7.0,17.0,0.0,64.65388,85.76369
2025-02-04T14:00,22.1,21.9,47,10.4,81,3.2,17.6,988.8,0.0,0.0,0.38,2025-02-04 14:00:00,2025-02-04 14:00:00+00:00,2025-02-04 14:00:00+00:00,2025-02-04 14:00:00+00:00,4776.96,1337.55,1050.93,859.85,573.24,382.16,simulation_realistic,2025-02-04 14:00:00,14,1,2,False,False,False,False,False,False,False,0.0,16.484453,0.0,0.0,22.0,20.0,3.0,0.0,26.564985,79.50858
2025-02-04T15:00,22.7,22.9,48,11.1,49,0.9,15.8,987.7,0.0,0.0,0.31,2025-02-04 15:00:00,2025-02-04 15:00:00+00:00,2025-02-04 15:00:00+00:00,2025-02-04 15:00:00+00:00,4646.7,1301.08,1022.27,836.41,557.6,371.74,simulation_realistic,2025-02-04 15:00:00,15,1,2,False,False,False,False,False,False,False,0.0,15.990967,0.0,0.0,22.0,17.0,11.0,0.0,81.86999,85.33323
2025-02-04T16:00,23.1,23.3,47,11.2,60,1.0,11.9,986.8,0.0,0.0,0.29,2025-02-04 16:00:00,2025-02-04 16:00:00+00:00,2025-02-04 16:00:00+00:00,2025-02-04 16:00:00+00:00,4326.08,1211.3,951.74,778.69,519.13,346.09,simulation_realistic,2025-02-04 16:00:00,16,1,2,False,False,False,False,False,False,False,0.0,15.882973,0.0,0.0,25.0,7.0,20.0,0.0,119.05451,110.17074
2025-02-04T17:00,22.9,23.0,48,11.2,94,1.8,11.2,986.4,0.0,0.0,0.21,2025-02-04 17:00:00,2025-02-04 17:00:00+00:00,2025-02-04 17:00:00+00:00,2025-02-04 17:00:00+00:00,3194.87,894.56,702.87,575.08,383.38,255.59,simulation_realistic,2025-02-04 17:00:00,17,1,2,False,False,False,False,False,False,False,0.0,15.804714,0.0,0.0,13.0,7.0,12.0,0.0,135.0001,138.5324
2025-02-04T18:00,22.4,22.5,50,11.5,30,2.7,11.2,986.1,0.0,0.0,0.14,2025-02-04 18:00:00,2025-02-04 18:00:00+00:00,2025-02-04 18:00:00+00:00,2025-02-04 18:00:00+00:00,3076.51,861.42,676.83,553.77,369.18,246.12,simulation_realistic,2025-02-04 18:00:00,18,1,2,False,False,False,False,False,True,True,0.0,15.2558975,0.0,0.0,46.0,5.0,44.0,0.0,311.63345,315.0001
2025-02-04T19:00,21.6,21.6,57,12.6,22,5.5,13.7,985.9,0.0,0.0,0.09,2025-02-04 19:00:00,2025-02-04 19:00:00+00:00,2025-02-04 19:00:00+00:00,2025-02-04 19:00:00+00:00,3416.18,956.53,751.56,614.91,409.94,273.29,simulation_realistic,2025-02-04 19:00:00,19,1,2,False,False,False,False,False,True,True,0.0,14.143503,0.0,0.0,44.0,7.0,42.0,0.0,360.0,354.99945
2025-02-04T20:00,19.5,20.5,74,14.8,22,3.8,9.7,986.2,0.0,0.0,0.03,2025-02-04 20:00:00,2025-02-04 20:00:00+00:00,2025-02-04 20:00:00+00:00,2025-02-04 20:00:00+00:00,2437.69,682.55,536.29,438.78,292.52,195.02,simulation_realistic,2025-02-04 20:00:00,20,1,2,False,False,False,False,False,True,True,0.0,13.620047,0.0,0.0,53.0,17.0,43.0,0.0,323.97253,326.64597
2025-02-04T21:00,18.7,20.2,82,15.5,22,2.0,8.3,986.6,0.0,0.0,0.0,2025-02-04 21:00:00,2025-02-04 21:00:00+00:00,2025-02-04 21:00:00+00:00,2025-02-04 21:00:00+00:00,1953.16,546.89,429.7,351.57,234.38,156.25,simulation_realistic,2025-02-04 21:00:00,21,1,2,False,False,False,False,False,True,True,0.0,13.534527,0.0,0.0,30.0,14.0,18.0,0.0,310.2363,327.52884
2025-02-04T22:00,18.1,19.2,83,15.1,22,3.8,7.9,986.9,0.0,0.0,0.0,2025-02-04 22:00:00,2025-02-04 22:00:00+00:00,2025-02-04 22:00:00+00:00,2025-02-04 22:00:00+00:00,1780.83,498.63,391.78,320.55,213.7,142.47,simulation_realistic,2025-02-04 22:00:00,22,1,2,False,False,False,False,False,False,False,0.0,13.361374,0.0,0.0,13.0,6.0,9.0,0.0,330.25522,339.44388
2025-02-04T23:00,17.4,18.6,87,15.3,25,3.7,8.3,986.9,0.0,0.0,0.0,2025-02-04 23:00:00,2025-02-04 23:00:00+00:00,2025-02-04 23:00:00+00:00,2025-02-04 23:00:00+00:00,1398.47,391.57,307.66,251.72,167.82,111.88,simulation_realistic,2025-02-04 23:00:00,23,1,2,False,False,False,False,False,False,False,0.0,12.894842,0.0,0.0,12.0,1.0,11.0,0.0,328.17258,343.76758
2025-02-05T00:00,16.9,18.2,91,15.4,13,3.6,11.2,986.6,0.0,0.0,0.0,2025-02-05 00:00:00,2025-02-05 00:00:00+00:00,2025-02-05 00:00:00+00:00,2025-02-05 00:00:00+00:00,1740.4,487.31,382.89,313.27,208.85,139.23,simulation_realistic,2025-02-05 00:00:00,0,2,2,False,False,False,False,False,False,False,0.0,12.243202,0.0,0.0,1.0,0.0,1.0,0.0,323.97253,333.10382
2025-02-05T01:00,16.6,17.2,89,14.7,46,6.5,10.4,986.8,0.2,0.2,0.0,2025-02-05 01:00:00,2025-02-05 01:00:00+00:00,2025-02-05 01:00:00+00:00,2025-02-05 01:00:00+00:00,1967.17,550.81,432.78,354.09,236.06,157.37,simulation_realistic,2025-02-05 01:00:00,1,2,2,False,False,False,False,False,False,False,0.0,11.7060795,0.0,0.0,3.0,3.0,0.0,0.0,291.03757,301.87955
2025-02-05T02:00,15.9,16.1,85,13.4,44,6.1,29.9,986.6,0.0,0.0,0.0,2025-02-05 02:00:00,2025-02-05 02:00:00+00:00,2025-02-05 02:00:00+00:00,2025-02-05 02:00:00+00:00,1748.64,489.62,384.7,314.76,209.84,139.89,simulation_realistic,2025-02-05 02:00:00,2,2,2,False,False,False,False,False,False,False,5.0,11.439936,1.0,4.0,0.0,0.0,0.0,0.0,289.29013,302.87625
2025-02-05T03:00,14.9,14.8,89,13.1,53,7.3,22.7,986.7,0.1,0.1,0.0,2025-02-05 03:00:00,2025-02-05 03:00:00+00:00,2025-02-05 03:00:00+00:00,2025-02-05 03:00:00+00:00,2038.82,570.87,448.54,366.99,244.66,163.11,simulation_realistic,2025-02-05 03:00:00,3,2,2,False,False,False,False,False,False,False,108.0,11.75419,50.0,58.0,0.0,0.0,0.0,0.0,286.1444,296.56497
2025-02-05T04:00,14.5,14.6,92,13.2,30,6.1,16.2,986.3,0.3,0.3,0.0,2025-02-05 04:00:00,2025-02-05 04:00:00+00:00,2025-02-05 04:00:00+00:00,2025-02-05 04:00:00+00:00,2335.17,653.85,513.74,420.33,280.22,186.81,simulation_realistic,2025-02-05 04:00:00,4,2,2,False,False,False,False,False,False,False,295.0,12.613401,192.0,103.0,0.0,0.0,0.0,0.0,285.94547,292.4428
2025-02-05T05:00,13.8,14.0,96,13.2,13,5.8,13.7,986.1,0.0,0.0,0.0,2025-02-05 05:00:00,2025-02-05 05:00:00+00:00,2025-02-05 05:00:00+00:00,2025-02-05 05:00:00+00:00,2924.51,818.86,643.39,526.41,350.94,233.96,simulation_realistic,2025-02-05 05:00:00,5,2,2,False,False,False,False,False,False,False,476.0,13.320337,348.0,128.0,0.0,0.0,0.0,0.0,292.751,298.00906
2025-02-05T06:00,13.3,13.3,96,12.8,12,6.1,14.0,986.2,0.0,0.0,0.0,2025-02-05 06:00:00,2025-02-05 06:00:00+00:00,2025-02-05 06:00:00+00:00,2025-02-05 06:00:00+00:00,3609.64,1010.7,794.12,649.73,433.16,288.77,simulation_realistic,2025-02-05 06:00:00,6,2,2,False,False,False,False,False,False,False,613.0,13.579857,472.0,141.0,0.0,0.0,0.0,0.0,307.64767,311.3477
2025-02-05T07:00,12.7,12.6,96,12.1,1,4.9,13.3,986.6,0.0,0.0,0.0,2025-02-05 07:00:00,2025-02-05 07:00:00+00:00,2025-02-05 07:00:00+00:00,2025-02-05 07:00:00+00:00,3567.73,998.97,784.9,642.19,428.13,285.42,simulation_realistic,2025-02-05 07:00:00,7,2,2,False,False,False,False,False,False,False,691.0,12.989033,543.0,148.0,0.0,0.0,0.0,0.0,317.2312,319.01425
2025-02-05T08:00,12.4,11.7,94,11.5,3,7.5,15.8,987.2,0.0,0.0,0.0,2025-02-05 08:00:00,2025-02-05 08:00:00+00:00,2025-02-05 08:00:00+00:00,2025-02-05 08:00:00+00:00,4455.59,1247.56,980.23,802.01,534.67,356.45,simulation_realistic,2025-02-05 08:00:00,8,2,2,False,False,False,False,True,False,True,698.0,12.620083,550.0,148.0,0.0,0.0,0.0,0.0,316.43204,317.44708
2025-02-05T09:00,12.2,11.4,94,11.2,0,7.6,16.6,987.9,0.0,0.0,0.01,2025-02-05 09:00:00,2025-02-05 09:00:00+00:00,2025-02-05 09:00:00+00:00,2025-02-05 09:00:00+00:00,4382.56,1227.12,964.16,788.86,525.91,350.6,simulation_realistic,2025-02-05 09:00:00,9,2,2,False,False,False,False,True,False,True,634.0,12.245775,492.0,142.0,0.0,0.0,0.0,0.0,312.92996,313.1524
2025-02-05T10:00,13.3,12.6,86,11.0,0,7.1,18.4,988.8,0.0,0.0,0.05,2025-02-05 10:00:00,2025-02-05 10:00:00+00:00,2025-02-05 10:00:00+00:00,2025-02-05 10:00:00+00:00,5044.91,1412.57,1109.88,908.08,605.39,403.59,simulation_realistic,2025-02-05 10:00:00,10,2,2,False,False,False,False,True,False,True,507.0,11.89707,379.0,128.0,0.0,0.0,0.0,0.0,309.09384,311.009
2025-02-05T11:00,15.4,15.0,76,11.1,0,5.2,17.3,989.9,0.0,0.0,0.15,2025-02-05 11:00:00,2025-02-05 11:00:00+00:00,2025-02-05 11:00:00+00:00,2025-02-05 11:00:00+00:00,5240.12,1467.23,1152.83,943.22,628.81,419.21,simulation_realistic,2025-02-05 11:00:00,11,2,2,False,False,False,False,False,False,False,332.0,11.939703,225.0,107.0,0.0,0.0,0.0,0.0,299.24872,302.21652
2025-02-05T12:00,17.6,16.9,64,10.7,0,6.1,20.2,990.5,0.0,0.0,0.27,2025-02-05 12:00:00,2025-02-05 12:00:00+00:00,2025-02-05 12:00:00+00:00,2025-02-05 12:00:00+00:00,4753.39,1330.95,1045.75,855.61,570.41,380.27,simulation_realistic,2025-02-05 12:00:00,12,2,2,False,False,False,False,False,False,False,139.0,11.801767,72.0,67.0,0.0,0.0,0.0,0.0,288.8248,294.38635
2025-02-05T13:00,19.6,18.6,52,9.4,0,8.0,24.8,990.5,0.0,0.0,0.37,2025-02-05 13:00:00,2025-02-05 13:00:00+00:00,2025-02-05 13:00:00+00:00,2025-02-05 13:00:00+00:00,4735.31,1325.89,1041.77,852.36,568.24,378.82,simulation_realistic,2025-02-05 13:00:00,13,2,2,False,False,False,False,False,False,False,12.0,11.552164,2.0,10.0,0.0,0.0,0.0,0.0,274.39862,281.441
2025-02-05T14:00,20.9,19.4,39,6.6,0,9.8,28.8,989.6,0.0,0.0,0.44,2025-02-05 14:00:00,2025-02-05 14:00:00+00:00,2025-02-05 14:00:00+00:00,2025-02-05 14:00:00+00:00,4288.22,1200.7,943.41,771.88,514.59,343.06,simulation_realistic,2025-02-05 14:00:00,14,2,2,False,False,False,False,False,False,False,0.0,11.638939,0.0,0.0,0.0,0.0,0.0,0.0,271.73566,279.92618
2025-02-05T15:00,21.6,19.7,34,4.9,0,10.2,29.9,988.8,0.0,0.0,0.46,2025-02-05 15:00:00,2025-02-05 15:00:00+00:00,2025-02-05 15:00:00+00:00,2025-02-05 15:00:00+00:00,4740.36,1327.3,1042.88,853.27,568.84,379.23,simulation_realistic,2025-02-05 15:00:00,15,2,2,False,False,False,False,False,False,False,0.0,11.490236,0.0,0.0,0.0,0.0,0.0,0.0,270.0,281.00348
2025-02-05T16:00,21.8,19.3,30,3.6,0,10.6,30.2,988.1,0.0,0.0,0.43,2025-02-05 16:00:00,2025-02-05 16:00:00+00:00,2025-02-05 16:00:00+00:00,2025-02-05 16:00:00+00:00,4032.58,1129.12,887.17,725.86,483.91,322.61,simulation_realistic,2025-02-05 16:00:00,16,2,2,False,False,False,False,False,False,False,0.0,11.184927,0.0,0.0,0.0,0.0,0.0,0.0,267.70944,286.47696
2025-02-05T17:00,21.5,18.3,30,3.0,0,11.1,30.6,987.8,0.0,0.0,0.36,2025-02-05 17:00:00,2025-02-05 17:00:00+00:00,2025-02-05 17:00:00+00:00,2025-02-05 17:00:00+00:00,3507.48,982.1,771.65,631.35,420.9,280.6,simulation_realistic,2025-02-05 17:00:00,17,2,2,False,False,False,False,False,False,False,0.0,10.674282,0.0,0.0,0.0,0.0,0.0,0.0,292.93213,305.31128
2025-02-05T18:00,20.8,17.9,33,4.1,0,10.3,29.9,987.8,0.0,0.0,0.25,2025-02-05 18:00:00,2025-02-05 18:00:00+00:00,2025-02-05 18:00:00+00:00,2025-02-05 18:00:00+00:00,3338.09,934.66,734.38,600.86,400.57,267.05,simulation_realistic,2025-02-05 18:00:00,18,2,2,False,False,False,False,False,True,True,0.0,9.8508835,0.0,0.0,0.0,0.0,0.0,0.0,312.39737,319.1447
2025-02-05T19:00,19.6,17.2,39,5.2,0,8.4,26.6,987.9,0.0,0.0,0.13,2025-02-05 19:00:00,2025-02-05 19:00:00+00:00,2025-02-05 19:00:00+00:00,2025-02-05 19:00:00+00:00,2920.87,817.84,642.59,525.76,350.5,233.67,simulation_realistic,2025-02-05 19:00:00,19,2,2,False,False,False,False,False,True,True,0.0,9.103937,0.0,0.0,0.0,0.0,0.0,0.0,328.2986,331.59485
2025-02-05T20:00,18.9,16.7,41,5.4,0,7.0,20.5,988.4,0.0,0.0,0.07,2025-02-05 20:00:00,2025-02-05 20:00:00+00:00,2025-02-05 20:00:00+00:00,2025-02-05 20:00:00+00:00,2544.98,712.6,559.9,458.1,305.4,203.6,simulation_realistic,2025-02-05 20:00:00,20,2,2,False,False,False,False,False,True,True,0.0,8.814196,0.0,0.0,0.0,0.0,0.0,0.0,336.8014,338.8657
2025-02-05T21:00,17.8,16.1,49,6.9,0,5.9,15.5,989.1,0.0,0.0,0.03,2025-02-05 21:00:00,2025-02-05 21:00:00+00:00,2025-02-05 21:00:00+00:00,2025-02-05 21:00:00+00:00,2044.93,572.58,449.88,368.09,245.39,163.59,simulation_realistic,2025-02-05 21:00:00,21,2,2,False,False,False,False,False,True,True,0.0,8.594168,0.0,0.0,0.0,0.0,0.0,0.0,332.9692,339.341
2025-02-05T22:00,16.7,15.4,56,7.7,0,4.7,12.6,989.6,0.0,0.0,0.02,2025-02-05 22:00:00,2025-02-05 22:00:00+00:00,2025-02-05 22:00:00+00:00,2025-02-05 22:00:00+00:00,1822.79,510.38,401.01,328.1,218.73,145.82,simulation_realistic,2025-02-05 22:00:00,22,2,2,False,False,False,False,False,False,False,0.0,8.3152485,0.0,0.0,0.0,0.0,0.0,0.0,332.62238,338.05124
2025-02-05T23:00,15.8,14.6,60,8.0,0,4.5,10.1,990.1,0.0,0.0,0.01,2025-02-05 23:00:00,2025-02-05 23:00:00+00:00,2025-02-05 23:00:00+00:00,2025-02-05 23:00:00+00:00,1793.72,502.24,394.62,322.87,215.25,143.5,simulation_realistic,2025-02-05 23:00:00,23,2,2,False,False,False,False,False,False,False,0.0,8.182437,0.0,0.0,0.0,0.0,0.0,0.0,337.44272,341.44968
2025-02-06T00:00,15.0,13.6,62,7.7,0,5.1,10.8,990.4,0.0,0.0,0.01,2025-02-06 00:00:00,2025-02-06 00:00:00+00:00,2025-02-06 00:00:00+00:00,2025-02-06 00:00:00+00:00,1727.1,483.59,379.96,310.88,207.25,138.17,simulation_realistic,2025-02-06 00:00:00,0,3,2,False,False,False,False,False,False,False,0.0,7.898347,0.0,0.0,0.0,0.0,0.0,0.0,339.64667,343.73972
2025-02-06T01:00,14.5,12.7,58,6.4,0,5.6,11.9,990.1,0.0,0.0,0.02,2025-02-06 01:00:00,2025-02-06 01:00:00+00:00,2025-02-06 01:00:00+00:00,2025-02-06 01:00:00+00:00,1563.7,437.84,344.01,281.47,187.64,125.1,simulation_realistic,2025-02-06 01:00:00,1,3,2,False,False,False,False,False,False,False,0.0,8.811762,0.0,0.0,0.0,0.0,0.0,0.0,333.92468,341.13632
2025-02-06T02:00,14.1,11.8,55,5.1,0,7.2,14.4,989.9,0.0,0.0,0.03,2025-02-06 02:00:00,2025-02-06 02:00:00+00:00,2025-02-06 02:00:00+00:00,2025-02-06 02:00:00+00:00,1514.85,424.16,333.27,272.67,181.78,121.19,simulation_realistic,2025-02-06 02:00:00,2,3,2,False,False,False,False,False,False,False,5.0,8.54388,1.0,4.0,0.0,0.0,0.0,0.0,325.9806,334.51593
2025-02-06T03:00,13.6,10.9,56,5.0,0,9.6,19.4,989.8,0.0,0.0,0.04,2025-02-06 03:00:00,2025-02-06 03:00:00+00:00,2025-02-06 03:00:00+00:00,2025-02-06 03:00:00+00:00,2254.72,631.32,496.04,405.85,270.57,180.38,simulation_realistic,2025-02-06 03:00:00,3,3,2,False,False,False,False,False,False,False,113.0,9.3736725,55.0,58.0,0.0,0.0,0.0,0.0,313.4926,325.24402
2025-02-06T04:00,13.2,10.5,57,4.9,0,9.9,20.2,989.0,0.0,0.0,0.04,2025-02-06 04:00:00,2025-02-06 04:00:00+00:00,2025-02-06 04:00:00+00:00,2025-02-06 04:00:00+00:00,2329.43,652.24,512.47,419.3,279.53,186.35,simulation_realistic,2025-02-06 04:00:00,4,3,2,False,False,False,False,False,False,False,306.0,10.744159,203.0,103.0,0.0,0.0,0.0,0.0,307.47626,318.01285
2025-02-06T05:00,12.8,9.9,58,4.7,0,11.4,23.0,988.8,0.0,0.0,0.05,2025-02-06 05:00:00,2025-02-06 05:00:00+00:00,2025-02-06 05:00:00+00:00,2025-02-06 05:00:00+00:00,2734.33,765.61,601.55,492.18,328.12,218.75,simulation_realistic,2025-02-06 05:00:00,5,3,2,False,False,False,False,False,False,False,490.0,11.882442,363.0,127.0,0.0,0.0,0.0,0.0,306.86996,311.25693
2025-02-06T06:00,12.7,9.5,57,4.5,0,12.7,26.3,988.6,0.0,0.0,0.05,2025-02-06 06:00:00,2025-02-06 06:00:00+00:00,2025-02-06 06:00:00+00:00,2025-02-06 06:00:00+00:00,3046.88,853.13,670.31,548.44,365.63,243.75,simulation_realistic,2025-02-06 06:00:00,6,3,2,False,False,False,False,False,False,False,629.0,11.569504,488.0,141.0,0.0,0.0,0.0,0.0,312.10864,314.62555
2025-02-06T07:00,12.3,9.2,58,4.3,0,11.9,26.6,988.8,0.0,0.0,0.05,2025-02-06 07:00:00,2025-02-06 07:00:00+00:00,2025-02-06 07:00:00+00:00,2025-02-06 07:00:00+00:00,3620.75,1013.81,796.57,651.74,434.49,289.66,simulation_realistic,2025-02-06 07:00:00,7,3,2,False,False,False,False,False,False,False,707.0,11.042282,558.0,149.0,0.0,0.0,0.0,0.0,314.52655,315.0001
2025-02-06T08:00,11.3,9.2,77,7.3,0,9.4,21.6,989.9,0.0,0.0,0.01,2025-02-06 08:00:00,2025-02-06 08:00:00+00:00,2025-02-06 08:00:00+00:00,2025-02-06 08:00:00+00:00,4435.35,1241.9,975.78,798.36,532.24,354.83,simulation_realistic,2025-02-06 08:00:00,8,3,2,False,False,False,False,True,False,True,714.0,10.978833,565.0,149.0,0.0,0.0,0.0,0.0,314.0907,314.70004
2025-02-06T09:00,11.0,9.0,76,7.0,0,8.7,19.4,990.5,0.0,0.0,0.03,2025-02-06 09:00:00,2025-02-06 09:00:00+00:00,2025-02-06 09:00:00+00:00,2025-02-06 09:00:00+00:00,4290.7,1201.4,943.95,772.33,514.88,343.26,simulation_realistic,2025-02-06 09:00:00,9,3,2,False,False,False,False,True,False,True,649.0,11.331099,506.0,143.0,0.0,0.0,0.0,0.0,314.0907,314.70004
2025-02-06T10:00,12.5,10.4,71,7.3,0,9.7,19.1,991.1,0.0,0.0,0.07,2025-02-06 10:00:00,2025-02-06 10:00:00+00:00,2025-02-06 10:00:00+00:00,2025-02-06 10:00:00+00:00,4515.28,1264.28,993.36,812.75,541.83,361.22,simulation_realistic,2025-02-06 10:00:00,10,3,2,False,False,False,False,True,False,True,518.0,11.484793,389.0,129.0,0.0,0.0,0.0,0.0,312.7454,313.83093
2025-02-06T11:00,15.1,13.5,61,7.7,0,6.8,19.1,991.7,0.0,0.0,0.17,2025-02-06 11:00:00,2025-02-06 11:00:00+00:00,2025-02-06 11:00:00+00:00,2025-02-06 11:00:00+00:00,4894.16,1370.37,1076.72,880.95,587.3,391.53,simulation_realistic,2025-02-06 11:00:00,11,3,2,False,False,False,False,False,False,False,339.0,11.679672,232.0,107.0,0.0,0.0,0.0,0.0,312.84702,313.34775
2025-02-06T12:00,18.0,16.1,49,7.2,0,8.1,23.0,992.0,0.0,0.0,0.29,2025-02-06 12:00:00,2025-02-06 12:00:00+00:00,2025-02-06 12:00:00+00:00,2025-02-06 12:00:00+00:00,4708.79,1318.46,1035.93,847.58,565.05,376.7,simulation_realistic,2025-02-06 12:00:00,12,3,2,False,False,False,False,False,False,False,143.0,11.340557,75.0,68.0,0.0,0.0,0.0,0.0,311.18582,311.59714
2025-02-06T13:00,20.1,17.3,34,3.9,0,12.6,33.1,991.7,0.0,0.0,0.41,2025-02-06 13:00:00,2025-02-06 13:00:00+00:00,2025-02-06 13:00:00+00:00,2025-02-06 13:00:00+00:00,4723.24,1322.51,1039.11,850.18,566.79,377.86,simulation_realistic,2025-02-06 13:00:00,13,3,2,False,False,False,False,False,False,False,13.0,11.556854,3.0,10.0,0.0,0.0,0.0,0.0,304.9921,306.28033
2025-02-06T14:00,21.2,17.8,26,0.9,0,15.4,39.6,990.7,0.0,0.0,0.49,2025-02-06 14:00:00,2025-02-06 14:00:00+00:00,2025-02-06 14:00:00+00:00,2025-02-06 14:00:00+00:00,4970.62,1391.77,1093.54,894.71,596.47,397.65,simulation_realistic,2025-02-06 14:00:00,14,3,2,False,False,False,False,False,False,False,0.0,11.22157,0.0,0.0,0.0,0.0,0.0,0.0,293.87527,297.33658
2025-02-06T15:00,21.7,18.1,24,0.1,0,16.0,41.4,989.8,0.0,0.0,0.5,2025-02-06 15:00:00,2025-02-06 15:00:00+00:00,2025-02-06 15:00:00+00:00,2025-02-06 15:00:00+00:00,4797.14,1343.2,1055.37,863.49,575.66,383.77,simulation_realistic,2025-02-06 15:00:00,15,3,2,False,False,False,False,False,False,False,0.0,10.356199,0.0,0.0,4.0,0.0,0.0,4.0,300.5475,303.3497
2025-02-06T16:00,21.6,17.8,26,1.3,0,16.0,41.4,989.0,0.0,0.0,0.46,2025-02-06 16:00:00,2025-02-06 16:00:00+00:00,2025-02-06 16:00:00+00:00,2025-02-06 16:00:00+00:00,3532.38,989.07,777.12,635.83,423.89,282.59,simulation_realistic,2025-02-06 16:00:00,16,3,2,False,False,False,False,False,False,False,0.0,9.791681,0.0,0.0,85.0,0.0,0.0,85.0,303.45334,305.9336
2025-02-06T17:00,21.1,17.0,29,2.4,0,16.2,41.0,988.6,0.0,0.0,0.39,2025-02-06 17:00:00,2025-02-06 17:00:00+00:00,2025-02-06 17:00:00+00:00,2025-02-06 17:00:00+00:00,3531.46,988.81,776.92,635.66,423.78,282.52,simulation_realistic,2025-02-06 17:00:00,17,3,2,False,False,False,False,False,False,False,0.0,9.446355,0.0,0.0,0.0,0.0,0.0,0.0,306.52896,309.69904
2025-02-06T18:00,20.1,16.3,35,4.2,0,16.9,40.7,988.3,0.0,0.0,0.28,2025-02-06 18:00:00,2025-02-06 18:00:00+00:00,2025-02-06 18:00:00+00:00,2025-02-06 18:00:00+00:00,2919.42,817.44,642.27,525.5,350.33,233.55,simulation_realistic,2025-02-06 18:00:00,18,3,2,False,False,False,False,False,True,True,0.0,9.145121,0.0,0.0,0.0,0.0,0.0,0.0,309.50766,312.29932
2025-02-06T19:00,19.1,15.8,38,4.6,0,13.4,40.3,988.3,0.0,0.0,0.16,2025-02-06 19:00:00,2025-02-06 19:00:00+00:00,2025-02-06 19:00:00+00:00,2025-02-06 19:00:00+00:00,2987.55,836.51,657.26,537.76,358.51,239.0,simulation_realistic,2025-02-06 19:00:00,19,3,2,False,False,False,False,False,True,True,0.0,8.818469,0.0,0.0,0.0,0.0,0.0,0.0,309.23734,311.66357
